pH,Redox,Leit,Trueb,Cl,Cl_2,EVENT
8.32,762,214,0.018,0.14,0.12,FALSE
8.32,762,214,0.021,0.14,0.118,FALSE
8.32,762,214,0.019,0.14,0.118,FALSE
8.33,762,214,0.02,0.14,0.118,FALSE
8.33,762,214,0.018,0.14,0.118,FALSE
8.33,762,214,0.019,0.14,0.118,FALSE
8.33,762,214,0.018,0.14,0.118,FALSE
8.33,762,214,0.018,0.14,0.118,FALSE
8.33,762,214,0.019,0.14,0.118,FALSE
8.33,762,214,0.018,0.15,0.118,FALSE
8.33,762,214,0.018,0.15,0.118,FALSE
8.33,762,214,0.018,0.15,0.118,FALSE
8.33,762,214,0.018,0.15,0.118,FALSE
8.34,762,214,0.018,0.14,0.117,FALSE
8.34,762,214,0.019,0.15,0.118,FALSE
8.34,761,214,0.019,0.15,0.118,FALSE
8.34,762,214,0.019,0.15,0.117,FALSE
8.34,762,214,0.018,0.15,0.117,FALSE
8.35,762,214,0.019,0.15,0.116,FALSE
8.34,762,214,0.018,0.15,0.117,FALSE
8.34,761,214,0.018,0.15,0.114,FALSE
8.34,761,214,0.018,0.15,0.116,FALSE
8.34,761,214,0.019,0.15,0.116,FALSE
8.35,761,214,0.018,0.15,0.114,FALSE
8.35,761,214,0.018,0.15,0.114,FALSE
8.34,761,214,0.018,0.14,0.114,FALSE
8.34,762,214,0.018,0.14,0.114,FALSE
8.35,761,214,0.018,0.14,0.114,FALSE
8.35,760,214,0.018,0.14,0.114,FALSE
8.35,761,214,0.019,0.14,0.114,FALSE
8.34,760,214,0.019,0.14,0.114,FALSE
8.35,762,214,0.018,0.14,0.113,FALSE
8.35,761,214,0.019,0.14,0.113,FALSE
8.35,761,214,0.018,0.14,0.113,FALSE
8.34,761,214,0.018,0.14,0.111,FALSE
8.34,760,214,0.019,0.14,0.111,FALSE
8.35,760,214,0.019,0.14,0.111,FALSE
8.34,761,214,0.019,0.14,0.111,FALSE
8.34,761,214,0.019,0.14,0.111,FALSE
8.34,761,214,0.018,0.14,0.111,FALSE
8.34,761,214,0.018,0.14,0.11,FALSE
8.34,761,214,0.018,0.15,0.11,FALSE
8.34,761,214,0.018,0.15,0.11,FALSE
8.34,760,214,0.018,0.14,0.11,FALSE
8.34,760,214,0.018,0.15,0.11,FALSE
8.34,760,214,0.021,0.15,0.11,FALSE
8.34,760,214,0.018,0.15,0.11,FALSE
8.34,760,214,0.03,0.15,0.11,FALSE
8.34,760,214,0.02,0.15,0.11,FALSE
8.34,760,214,0.041,0.15,0.109,FALSE
8.34,760,214,0.019,0.15,0.109,FALSE
8.34,760,214,0.019,0.15,0.109,FALSE
8.34,760,214,0.02,0.15,0.11,FALSE
8.34,760,214,0.019,0.16,0.109,FALSE
8.34,760,214,0.018,0.16,0.109,FALSE
8.34,760,214,0.019,0.16,0.109,FALSE
8.33,760,214,0.018,0.16,0.109,FALSE
8.34,760,214,0.019,0.16,0.108,FALSE
8.34,760,214,0.019,0.16,0.108,FALSE
8.33,761,214,0.019,0.15,0.108,FALSE
8.34,760,214,0.018,0.15,0.108,FALSE
8.34,760,214,0.019,0.15,0.106,FALSE
8.33,760,214,0.019,0.15,0.106,FALSE
8.33,760,214,0.018,0.15,0.106,FALSE
8.33,760,214,0.018,0.15,0.106,FALSE
8.33,760,214,0.019,0.15,0.106,FALSE
8.33,760,214,0.018,0.15,0.106,FALSE
8.33,760,214,0.018,0.15,0.106,FALSE
8.33,760,214,0.018,0.15,0.106,FALSE
8.33,760,214,0.019,0.15,0.106,FALSE
8.33,760,214,0.018,0.15,0.105,FALSE
8.33,760,214,0.019,0.15,0.105,FALSE
8.33,760,214,0.019,0.15,0.105,FALSE
8.33,760,214,0.018,0.15,0.105,FALSE
8.32,760,214,0.018,0.15,0.105,FALSE
8.32,760,214,0.019,0.15,0.103,FALSE
8.32,760,214,0.018,0.15,0.105,FALSE
8.33,760,214,0.018,0.15,0.105,FALSE
8.32,760,214,0.018,0.15,0.105,FALSE
8.32,760,214,0.018,0.15,0.103,FALSE
8.32,760,214,0.018,0.15,0.103,FALSE
8.32,760,214,0.018,0.15,0.105,FALSE
8.32,760,214,0.018,0.15,0.103,FALSE
8.32,759,214,0.018,0.15,0.103,FALSE
8.32,760,214,0.018,0.15,0.103,FALSE
8.32,760,214,0.019,0.14,0.105,FALSE
8.32,759,214,0.018,0.15,0.103,FALSE
8.33,760,214,0.018,0.15,0.103,FALSE
8.32,760,214,0.018,0.15,0.103,FALSE
8.32,760,214,0.019,0.15,0.103,FALSE
8.32,760,214,0.018,0.15,0.103,FALSE
8.32,760,214,0.018,0.15,0.103,FALSE
8.32,760,214,0.019,0.15,0.103,FALSE
8.33,760,214,0.019,0.15,0.103,FALSE
8.33,760,214,0.019,0.15,0.103,FALSE
8.33,760,214,0.018,0.16,0.103,FALSE
8.34,760,214,0.019,0.15,0.103,FALSE
8.34,760,214,0.019,0.16,0.103,FALSE
8.34,760,214,0.019,0.15,0.103,FALSE
8.34,760,214,0.019,0.15,0.103,FALSE
8.34,760,214,0.019,0.15,0.103,FALSE
8.34,760,214,0.019,0.15,0.103,FALSE
8.35,760,214,0.019,0.15,0.103,FALSE
8.35,760,214,0.019,0.15,0.103,FALSE
8.35,760,214,0.055,0.15,0.103,FALSE
8.35,760,214,0.019,0.15,0.103,FALSE
8.35,759,214,0.019,0.16,0.103,FALSE
8.35,760,214,0.019,0.16,0.103,FALSE
8.35,760,214,0.019,0.16,0.103,FALSE
8.35,760,214,0.019,0.16,0.103,FALSE
8.35,760,214,0.019,0.16,0.103,FALSE
8.35,760,214,0.019,0.16,0.103,FALSE
8.35,760,214,0.018,0.16,0.103,FALSE
8.35,759,214,0.018,0.16,0.103,FALSE
8.35,760,214,0.018,0.16,0.103,FALSE
8.35,760,214,0.018,0.16,0.103,FALSE
8.35,760,214,0.018,0.16,0.103,FALSE
8.35,760,214,0.018,0.16,0.103,FALSE
8.34,760,214,0.018,0.16,0.103,FALSE
8.35,760,214,0.018,0.16,0.103,FALSE
8.34,760,214,0.018,0.16,0.103,FALSE
8.34,760,214,0.018,0.16,0.105,FALSE
8.34,760,214,0.02,0.16,0.105,FALSE
8.34,760,214,0.018,0.16,0.105,FALSE
8.34,760,214,0.018,0.16,0.106,FALSE
8.33,760,214,0.045,0.16,0.106,FALSE
8.33,759,214,0.02,0.16,0.106,FALSE
8.34,760,214,0.018,0.16,0.106,FALSE
8.33,759,214,0.018,0.16,0.106,FALSE
8.33,760,214,0.018,0.17,0.106,FALSE
8.33,760,214,0.019,0.16,0.106,FALSE
8.33,760,214,0.019,0.17,0.106,FALSE
8.33,760,214,0.018,0.17,0.106,FALSE
8.33,760,214,0.018,0.17,0.106,FALSE
8.33,760,214,0.019,0.17,0.108,FALSE
8.34,759,214,0.018,0.17,0.106,FALSE
8.33,760,214,0.018,0.17,0.106,FALSE
8.34,760,214,0.018,0.17,0.106,FALSE
8.34,760,214,0.018,0.17,0.108,FALSE
8.34,760,214,0.018,0.17,0.108,FALSE
8.35,760,214,0.018,0.17,0.108,FALSE
8.35,760,214,0.018,0.17,0.106,FALSE
8.35,760,214,0.028,0.17,0.108,FALSE
8.36,760,214,0.018,0.16,0.106,FALSE
8.36,760,214,0.018,0.17,0.108,FALSE
8.35,760,214,0.018,0.17,0.106,FALSE
8.36,760,214,0.018,0.17,0.106,FALSE
8.36,760,214,0.018,0.17,0.106,FALSE
8.36,760,214,0.018,0.17,0.106,FALSE
8.36,760,214,0.018,0.17,0.106,FALSE
8.36,760,214,0.042,0.17,0.106,FALSE
8.36,760,214,0.018,0.17,0.106,FALSE
8.37,760,214,0.018,0.17,0.106,FALSE
8.37,760,214,0.019,0.17,0.106,FALSE
8.37,760,214,0.019,0.17,0.106,FALSE
8.37,760,214,0.018,0.17,0.106,FALSE
8.36,760,214,0.019,0.17,0.106,FALSE
8.37,760,214,0.023,0.17,0.106,FALSE
8.37,759,214,0.019,0.16,0.106,FALSE
8.37,759,214,0.019,0.17,0.106,FALSE
8.37,760,214,0.019,0.16,0.106,FALSE
8.37,760,214,0.02,0.16,0.105,FALSE
8.38,759,214,0.038,0.16,0.106,FALSE
8.37,760,214,0.022,0.16,0.106,FALSE
8.38,759,214,0.08,0.17,0.106,FALSE
8.38,759,214,0.02,0.17,0.106,FALSE
8.38,759,214,0.019,0.17,0.106,FALSE
8.38,760,214,0.019,0.17,0.106,FALSE
8.39,759,214,0.02,0.17,0.106,FALSE
8.38,759,214,0.02,0.17,0.106,FALSE
8.38,759,214,0.019,0.17,0.106,FALSE
8.39,759,214,0.019,0.17,0.106,FALSE
8.39,759,214,0.019,0.17,0.106,FALSE
8.39,759,214,0.019,0.17,0.106,FALSE
8.39,759,214,0.019,0.17,0.108,FALSE
8.39,759,214,0.019,0.16,0.108,FALSE
8.39,759,214,0.02,0.17,0.108,FALSE
8.4,759,214,0.019,0.16,0.109,FALSE
8.39,760,214,0.02,0.16,0.109,FALSE
8.4,760,214,0.02,0.16,0.109,FALSE
8.4,759,214,0.021,0.16,0.109,FALSE
8.4,759,214,0.02,0.16,0.11,FALSE
8.41,760,214,0.02,0.17,0.11,FALSE
8.41,760,214,0.02,0.16,0.11,FALSE
8.41,760,214,0.02,0.16,0.11,FALSE
8.41,760,214,0.02,0.16,0.11,FALSE
8.4,760,214,0.02,0.16,0.11,FALSE
8.4,760,214,0.02,0.16,0.111,FALSE
8.4,760,214,0.019,0.16,0.111,FALSE
8.4,760,214,0.019,0.16,0.111,FALSE
8.41,760,214,0.02,0.16,0.113,FALSE
8.4,760,214,0.019,0.16,0.114,FALSE
8.41,760,214,0.019,0.16,0.113,FALSE
8.39,760,214,0.02,0.16,0.113,FALSE
8.4,760,214,0.02,0.16,0.114,FALSE
8.41,760,214,0.02,0.16,0.114,FALSE
8.4,761,214,0.02,0.16,0.114,FALSE
8.4,761,214,0.02,0.16,0.114,FALSE
8.4,760,214,0.02,0.16,0.116,FALSE
8.4,761,214,0.019,0.16,0.116,FALSE
8.4,760,214,0.02,0.16,0.117,FALSE
8.39,760,214,0.022,0.16,0.117,FALSE
8.39,761,214,0.041,0.16,0.117,FALSE
8.39,761,214,0.019,0.16,0.118,FALSE
8.39,761,214,0.02,0.16,0.117,FALSE
8.39,761,214,0.019,0.16,0.118,FALSE
8.39,761,214,0.019,0.16,0.118,FALSE
8.39,761,214,0.018,0.16,0.118,FALSE
8.39,761,214,0.019,0.16,0.118,FALSE
8.39,761,214,0.019,0.16,0.118,FALSE
8.39,762,214,0.019,0.16,0.12,FALSE
8.39,761,214,0.019,0.16,0.118,FALSE
8.39,762,214,0.019,0.16,0.12,FALSE
8.39,762,214,0.019,0.16,0.118,FALSE
8.38,762,214,0.018,0.16,0.121,FALSE
8.38,762,214,0.018,0.16,0.121,FALSE
8.38,762,214,0.018,0.16,0.121,FALSE
8.37,762,214,0.019,0.16,0.121,FALSE
8.37,762,214,0.018,0.16,0.121,FALSE
8.37,762,214,0.019,0.16,0.12,FALSE
8.37,762,214,0.019,0.16,0.12,FALSE
8.37,762,214,0.019,0.16,0.121,FALSE
8.37,762,214,0.019,0.16,0.122,FALSE
8.36,762,214,0.018,0.16,0.121,FALSE
8.37,762,214,0.018,0.16,0.121,FALSE
8.36,762,214,0.019,0.16,0.121,FALSE
8.36,762,214,0.019,0.16,0.121,FALSE
8.36,762,214,0.019,0.16,0.121,FALSE
8.36,762,214,0.018,0.16,0.121,FALSE
8.36,762,214,0.019,0.16,0.121,FALSE
8.35,762,214,0.019,0.16,0.121,FALSE
8.36,762,214,0.019,0.16,0.121,FALSE
8.35,762,214,0.019,0.16,0.121,FALSE
8.36,762,214,0.019,0.15,0.121,FALSE
8.36,762,214,0.019,0.16,0.121,FALSE
8.36,762,214,0.018,0.15,0.121,FALSE
8.36,762,214,0.019,0.15,0.121,FALSE
8.36,762,214,0.019,0.15,0.121,FALSE
8.36,762,214,0.019,0.15,0.121,FALSE
8.36,762,214,0.019,0.15,0.12,FALSE
8.37,762,214,0.019,0.15,0.121,FALSE
8.37,762,214,0.019,0.16,0.12,FALSE
8.37,762,214,0.019,0.16,0.121,FALSE
8.37,762,214,0.019,0.16,0.12,FALSE
8.37,762,214,0.019,0.16,0.12,FALSE
8.37,762,214,0.021,0.16,0.121,FALSE
8.38,762,214,0.02,0.16,0.121,FALSE
8.37,761,214,0.02,0.16,0.121,FALSE
8.38,762,214,0.019,0.16,0.12,FALSE
8.38,762,214,0.019,0.16,0.12,FALSE
8.38,762,214,0.02,0.16,0.12,FALSE
8.38,762,214,0.019,0.16,0.12,FALSE
8.39,761,214,0.021,0.16,0.12,FALSE
8.39,762,214,0.02,0.15,0.12,FALSE
8.39,761,214,0.02,0.15,0.12,FALSE
8.39,762,214,0.019,0.15,0.12,FALSE
8.39,761,214,0.019,0.15,0.12,FALSE
8.39,761,214,0.02,0.16,0.118,FALSE
8.39,761,214,0.02,0.15,0.118,FALSE
8.39,761,214,0.02,0.15,0.118,FALSE
8.39,760,214,0.02,0.15,0.118,FALSE
8.39,761,214,0.02,0.15,0.118,FALSE
8.39,761,214,0.02,0.15,0.118,FALSE
8.39,762,214,0.02,0.15,0.118,FALSE
8.39,761,214,0.02,0.15,0.118,FALSE
8.39,761,214,0.021,0.15,0.118,FALSE
8.39,761,214,0.082,0.15,0.118,FALSE
8.39,761,214,0.021,0.15,0.118,FALSE
8.39,761,214,0.02,0.15,0.118,FALSE
8.39,761,214,0.02,0.15,0.118,FALSE
8.39,761,214,0.02,0.15,0.118,FALSE
8.39,761,214,0.022,0.15,0.117,FALSE
8.39,761,214,0.021,0.15,0.118,FALSE
8.39,760,210,0.02,0.15,0.118,FALSE
8.39,760,214,0.021,0.15,0.117,FALSE
8.39,761,214,0.021,0.15,0.118,FALSE
8.39,761,214,0.021,0.15,0.118,FALSE
8.38,761,214,0.021,0.15,0.118,FALSE
8.39,760,214,0.021,0.15,0.117,FALSE
8.39,761,214,0.021,0.15,0.118,FALSE
8.38,760,210,0.022,0.15,0.117,FALSE
8.39,761,214,0.021,0.15,0.117,FALSE
8.39,761,214,0.022,0.15,0.117,FALSE
8.38,761,214,0.021,0.15,0.118,FALSE
8.38,761,214,0.021,0.15,0.117,FALSE
8.39,761,214,0.021,0.15,0.118,FALSE
8.38,761,214,0.021,0.15,0.117,FALSE
8.38,762,214,0.021,0.15,0.117,FALSE
8.38,761,214,0.021,0.15,0.116,FALSE
8.38,761,210,0.02,0.15,0.116,FALSE
8.38,761,210,0.02,0.15,0.116,FALSE
8.38,760,214,0.02,0.15,0.116,FALSE
8.38,761,214,0.021,0.15,0.117,FALSE
8.38,761,214,0.02,0.15,0.116,FALSE
8.37,761,210,0.02,0.15,0.114,FALSE
8.37,762,210,0.02,0.15,0.114,FALSE
8.37,761,210,0.021,0.15,0.114,FALSE
8.37,761,210,0.02,0.15,0.114,FALSE
8.37,761,210,0.02,0.15,0.114,FALSE
8.37,760,210,0.02,0.15,0.114,FALSE
8.36,760,210,0.02,0.15,0.114,FALSE
8.36,761,210,0.02,0.15,0.114,FALSE
8.36,761,210,0.02,0.15,0.114,FALSE
8.36,761,210,0.02,0.15,0.114,FALSE
8.36,761,210,0.02,0.15,0.114,FALSE
8.35,762,210,0.02,0.15,0.114,FALSE
8.35,761,214,0.02,0.15,0.114,FALSE
8.35,760,210,0.02,0.15,0.114,FALSE
8.35,761,214,0.02,0.15,0.114,FALSE
8.35,762,214,0.02,0.15,0.114,FALSE
8.34,761,214,0.02,0.15,0.113,FALSE
8.35,760,214,0.02,0.15,0.113,FALSE
8.35,761,210,0.02,0.15,0.113,FALSE
8.35,762,210,0.02,0.15,0.113,FALSE
8.35,761,210,0.023,0.15,0.113,FALSE
8.35,761,210,0.02,0.15,0.113,FALSE
8.35,761,210,0.02,0.15,0.113,FALSE
8.35,761,210,0.02,0.15,0.113,FALSE
8.35,760,214,0.02,0.15,0.111,FALSE
8.35,761,210,0.02,0.15,0.111,FALSE
8.35,761,210,0.02,0.15,0.113,FALSE
8.36,760,210,0.02,0.15,0.111,FALSE
8.36,760,210,0.02,0.15,0.111,FALSE
8.36,761,210,0.02,0.15,0.111,FALSE
8.35,761,210,0.02,0.15,0.113,FALSE
8.36,761,210,0.02,0.15,0.111,FALSE
8.36,761,210,0.02,0.15,0.111,FALSE
8.36,761,210,0.019,0.15,0.111,FALSE
8.35,761,210,0.019,0.15,0.11,FALSE
8.35,761,210,0.019,0.15,0.113,FALSE
8.35,761,210,0.02,0.15,0.111,FALSE
8.35,761,210,0.02,0.15,0.111,FALSE
8.35,761,210,0.02,0.15,0.11,FALSE
8.35,761,210,0.02,0.15,0.11,FALSE
8.35,761,210,0.02,0.15,0.11,FALSE
8.35,761,210,0.02,0.15,0.11,FALSE
8.34,761,210,0.019,0.15,0.11,FALSE
8.34,761,210,0.019,0.15,0.11,FALSE
8.34,761,210,0.019,0.15,0.11,FALSE
8.34,761,210,0.019,0.15,0.11,FALSE
8.34,760,210,0.019,0.15,0.11,FALSE
8.34,761,210,0.019,0.15,0.11,FALSE
8.34,762,210,0.02,0.15,0.11,FALSE
8.33,761,210,0.019,0.15,0.11,FALSE
8.33,761,210,0.02,0.15,0.11,FALSE
8.33,761,210,0.019,0.15,0.11,FALSE
8.33,761,210,0.098,0.15,0.11,FALSE
8.33,761,210,0.02,0.15,0.109,FALSE
8.32,761,210,0.02,0.15,0.11,FALSE
8.33,761,210,0.02,0.15,0.109,FALSE
8.33,761,210,0.019,0.15,0.11,FALSE
8.33,761,210,0.019,0.15,0.109,FALSE
8.33,761,210,0.019,0.15,0.11,FALSE
8.33,761,210,0.02,0.15,0.11,FALSE
8.33,761,210,0.019,0.14,0.11,FALSE
8.33,762,210,0.019,0.15,0.11,FALSE
8.32,761,210,0.019,0.15,0.11,FALSE
8.33,761,210,0.019,0.15,0.109,FALSE
8.33,761,210,0.02,0.15,0.11,FALSE
8.33,761,214,0.02,0.15,0.11,FALSE
8.33,761,214,0.078,0.15,0.11,FALSE
8.33,761,213,0.019,0.15,0.11,FALSE
8.33,761,210,0.019,0.15,0.11,FALSE
8.33,761,210,0.019,0.15,0.11,FALSE
8.33,761,210,0.021,0.15,0.11,FALSE
8.33,761,210,0.019,0.15,0.11,FALSE
8.32,761,214,0.019,0.15,0.11,FALSE
8.33,761,214,0.019,0.15,0.11,FALSE
8.32,761,210,0.019,0.15,0.11,FALSE
8.33,761,214,0.02,0.15,0.11,FALSE
8.32,761,214,0.019,0.15,0.11,FALSE
8.33,761,210,0.019,0.15,0.11,FALSE
8.33,761,214,0.019,0.15,0.11,FALSE
8.33,761,210,0.019,0.15,0.11,FALSE
8.33,761,214,0.018,0.15,0.11,FALSE
8.32,761,214,0.019,0.15,0.11,FALSE
8.33,761,214,0.019,0.15,0.11,FALSE
8.33,761,214,0.019,0.15,0.109,FALSE
8.32,761,214,0.019,0.15,0.11,FALSE
8.32,761,214,0.019,0.15,0.11,FALSE
8.32,762,214,0.018,0.15,0.109,FALSE
8.32,761,214,0.019,0.15,0.11,FALSE
8.32,761,214,0.019,0.15,0.11,FALSE
8.32,761,214,0.018,0.15,0.109,FALSE
8.32,761,214,0.018,0.15,0.11,FALSE
8.32,761,214,0.018,0.15,0.11,FALSE
8.32,762,214,0.019,0.14,0.109,FALSE
8.32,761,214,0.019,0.14,0.109,FALSE
8.32,761,214,0.018,0.14,0.11,FALSE
8.32,761,214,0.018,0.14,0.109,FALSE
8.32,761,214,0.018,0.14,0.11,FALSE
8.32,761,214,0.018,0.14,0.11,FALSE
8.32,761,214,0.018,0.14,0.11,FALSE
8.32,760,214,0.018,0.14,0.11,FALSE
8.32,761,214,0.018,0.14,0.11,FALSE
8.32,761,214,0.019,0.15,0.109,FALSE
8.32,761,214,0.018,0.15,0.11,FALSE
8.33,761,214,0.018,0.15,0.11,FALSE
8.32,761,214,0.019,0.15,0.11,FALSE
8.33,761,214,0.019,0.15,0.11,FALSE
8.33,760,214,0.019,0.15,0.11,FALSE
8.33,761,214,0.019,0.15,0.11,FALSE
8.33,761,214,0.019,0.15,0.11,FALSE
8.34,760,214,0.019,0.16,0.11,FALSE
8.34,762,214,0.019,0.15,0.11,FALSE
8.34,761,214,0.018,0.15,0.11,FALSE
8.34,761,214,0.019,0.15,0.11,FALSE
8.33,761,214,0.019,0.15,0.11,FALSE
8.34,761,214,0.021,0.15,0.11,FALSE
8.33,761,214,0.019,0.15,0.11,FALSE
8.33,761,214,0.019,0.15,0.11,FALSE
8.34,761,214,0.018,0.15,0.109,FALSE
8.33,761,214,0.019,0.15,0.11,FALSE
8.33,761,214,0.019,0.15,0.109,FALSE
8.33,761,214,0.018,0.15,0.11,FALSE
8.34,761,214,0.019,0.15,0.109,FALSE
8.32,761,217,0.018,0.15,0.109,FALSE
8.32,761,217,0.018,0.15,0.109,FALSE
8.32,761,214,0.018,0.15,0.109,FALSE
8.32,761,214,0.018,0.15,0.11,FALSE
8.33,761,214,0.019,0.16,0.109,FALSE
8.32,761,214,0.019,0.15,0.109,FALSE
8.32,761,217,0.019,0.15,0.11,FALSE
8.32,761,217,0.018,0.15,0.11,FALSE
8.32,761,214,0.018,0.15,0.11,FALSE
8.32,761,217,0.018,0.15,0.11,FALSE
8.32,761,217,0.018,0.15,0.11,FALSE
8.32,761,217,0.019,0.15,0.11,FALSE
8.32,761,217,0.018,0.16,0.11,FALSE
8.32,761,217,0.018,0.15,0.11,FALSE
8.32,761,217,0.018,0.16,0.109,FALSE
8.32,760,217,0.018,0.16,0.11,FALSE
8.32,761,217,0.019,0.16,0.109,FALSE
8.32,761,217,0.019,0.16,0.11,FALSE
8.32,761,217,0.019,0.15,0.11,FALSE
8.32,761,217,0.019,0.16,0.11,FALSE
8.32,762,217,0.018,0.16,0.11,FALSE
8.32,761,217,0.018,0.15,0.109,FALSE
8.32,761,217,0.019,0.15,0.11,FALSE
8.32,761,214,0.018,0.16,0.11,FALSE
8.32,762,217,0.018,0.16,0.11,FALSE
8.32,761,217,0.018,0.16,0.11,FALSE
8.32,762,214,0.018,0.16,0.11,FALSE
8.32,762,217,0.018,0.16,0.11,FALSE
8.32,761,217,0.018,0.16,0.11,FALSE
8.32,762,217,0.018,0.16,0.11,FALSE
8.32,762,214,0.018,0.16,0.11,FALSE
8.32,761,217,0.018,0.16,0.11,FALSE
8.32,761,214,0.018,0.16,0.11,FALSE
8.32,762,217,0.018,0.16,0.11,FALSE
8.32,762,217,0.019,0.16,0.11,FALSE
8.32,762,214,0.018,0.16,0.11,FALSE
8.32,760,217,0.019,0.16,0.109,FALSE
8.32,762,214,0.019,0.16,0.11,FALSE
8.32,762,214,0.019,0.16,0.11,FALSE
8.32,762,217,0.019,0.16,0.109,FALSE
8.33,762,217,0.019,0.16,0.11,FALSE
8.33,762,217,0.019,0.16,0.11,FALSE
8.33,762,214,0.019,0.16,0.11,FALSE
8.33,761,214,0.019,0.16,0.11,FALSE
8.33,762,217,0.019,0.16,0.109,FALSE
8.33,762,217,0.019,0.16,0.109,FALSE
8.33,761,217,0.019,0.16,0.109,FALSE
8.34,761,217,0.019,0.16,0.109,FALSE
8.34,761,217,0.019,0.16,0.109,FALSE
8.34,762,217,0.019,0.16,0.109,FALSE
8.34,762,217,0.019,0.16,0.11,FALSE
8.34,762,217,0.019,0.16,0.11,FALSE
8.34,762,217,0.018,0.16,0.11,FALSE
8.35,762,217,0.019,0.16,0.11,FALSE
8.34,761,217,0.021,0.16,0.109,FALSE
8.34,761,217,0.019,0.16,0.11,FALSE
8.35,762,217,0.019,0.16,0.11,FALSE
8.35,761,217,0.018,0.16,0.11,FALSE
8.35,761,217,0.019,0.16,0.11,FALSE
8.35,762,217,0.019,0.16,0.11,FALSE
8.34,762,217,0.019,0.16,0.111,FALSE
8.34,762,217,0.019,0.16,0.11,FALSE
8.34,761,217,0.018,0.16,0.11,FALSE
8.34,762,217,0.019,0.16,0.11,FALSE
8.34,761,217,0.019,0.16,0.111,FALSE
8.34,762,217,0.026,0.16,0.111,FALSE
8.34,762,217,0.019,0.16,0.111,FALSE
8.34,762,217,0.019,0.16,0.111,FALSE
8.34,762,217,0.019,0.16,0.111,FALSE
8.34,762,217,0.019,0.16,0.111,FALSE
8.33,762,217,0.02,0.16,0.111,FALSE
8.33,762,214,0.019,0.16,0.111,FALSE
8.33,762,214,0.018,0.16,0.111,FALSE
8.34,762,217,0.019,0.16,0.111,FALSE
8.33,762,217,0.019,0.16,0.113,FALSE
8.33,762,217,0.019,0.16,0.113,FALSE
8.32,762,217,0.018,0.16,0.114,FALSE
8.31,762,217,0.019,0.16,0.113,FALSE
8.31,762,217,0.018,0.16,0.113,FALSE
8.31,762,214,0.018,0.16,0.113,FALSE
8.3,762,214,0.019,0.16,0.114,FALSE
8.3,762,217,0.019,0.16,0.114,FALSE
8.3,762,214,0.019,0.16,0.114,FALSE
8.3,762,214,0.018,0.16,0.113,FALSE
8.29,762,217,0.019,0.16,0.114,FALSE
8.29,762,214,0.019,0.16,0.114,FALSE
8.29,763,217,0.019,0.16,0.114,FALSE
8.28,763,214,0.019,0.16,0.114,FALSE
8.28,763,214,0.019,0.15,0.114,FALSE
8.28,763,217,0.019,0.15,0.114,FALSE
8.28,763,214,0.02,0.16,0.114,FALSE
8.28,762,214,0.02,0.16,0.114,FALSE
8.28,762,214,0.018,0.16,0.116,FALSE
8.27,763,214,0.018,0.16,0.117,FALSE
8.28,763,214,0.018,0.16,0.116,FALSE
8.27,764,214,0.018,0.16,0.116,FALSE
8.27,763,214,0.019,0.15,0.116,FALSE
8.27,763,214,0.018,0.16,0.117,FALSE
8.28,763,214,0.018,0.16,0.117,FALSE
8.27,763,214,0.018,0.16,0.117,FALSE
8.27,763,214,0.018,0.16,0.117,FALSE
8.27,763,214,0.019,0.16,0.117,FALSE
8.28,763,214,0.018,0.16,0.117,FALSE
8.28,764,214,0.018,0.16,0.117,FALSE
8.28,762,214,0.018,0.16,0.117,FALSE
8.28,763,214,0.018,0.16,0.117,FALSE
8.28,763,214,0.019,0.16,0.117,FALSE
8.28,763,214,0.019,0.16,0.117,FALSE
8.28,762,214,0.019,0.16,0.118,FALSE
8.28,763,214,0.019,0.16,0.117,FALSE
8.28,763,214,0.019,0.16,0.117,FALSE
8.28,763,214,0.019,0.16,0.118,FALSE
8.28,762,214,0.019,0.16,0.117,FALSE
8.29,763,214,0.018,0.16,0.117,FALSE
8.28,763,214,0.019,0.16,0.117,FALSE
8.28,763,214,0.019,0.16,0.118,FALSE
8.29,763,214,0.019,0.16,0.117,FALSE
8.29,763,214,0.019,0.16,0.117,FALSE
8.29,763,214,0.019,0.16,0.117,FALSE
8.3,763,214,0.018,0.16,0.118,FALSE
8.29,763,214,0.023,0.16,0.117,FALSE
8.3,763,214,0.027,0.16,0.118,FALSE
8.3,763,214,0.019,0.16,0.117,FALSE
8.3,763,214,0.019,0.16,0.117,FALSE
8.3,763,214,0.019,0.16,0.117,FALSE
8.3,763,214,0.019,0.16,0.118,FALSE
8.3,763,214,0.019,0.16,0.118,FALSE
8.3,763,214,0.018,0.16,0.118,FALSE
8.3,762,214,0.018,0.16,0.118,FALSE
8.3,762,214,0.019,0.16,0.117,FALSE
8.3,763,214,0.019,0.16,0.117,FALSE
8.3,762,214,0.019,0.16,0.118,FALSE
8.3,763,214,0.019,0.16,0.118,FALSE
8.3,762,214,0.019,0.16,0.118,FALSE
8.3,763,214,0.019,0.16,0.118,FALSE
8.3,762,214,0.019,0.16,0.117,FALSE
8.31,763,214,0.019,0.16,0.118,FALSE
8.31,762,214,0.019,0.16,0.117,FALSE
8.3,762,214,0.019,0.16,0.118,FALSE
8.32,762,214,0.019,0.16,0.118,FALSE
8.32,762,214,0.019,0.16,0.118,FALSE
8.32,762,214,0.019,0.16,0.118,FALSE
